SERVICE#GENERAL	the food arrived 20 minutes after i called , cold and soggy .
RESTAURANT#PRICES	this is a wonderful place on all stand points especially value ofr money .
RESTAURANT#GENERAL	this is a wonderful place on all stand points especially value ofr money .
SERVICE#GENERAL	an excellent service
SERVICE#GENERAL	we were greeted promptly by the waiter who was very nice and cordial .
SERVICE#GENERAL	she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food .
FOOD#QUALITY	she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food .
FOOD#STYLE_OPTIONS	the food looked very appetizing and delicious since it came on a variety of fancy plates .
FOOD#QUALITY	we ended our great experience by having gulab jamun ( dessert ) recommended by the waiter .
RESTAURANT#GENERAL	i thanked my friend who recommended me this restaurant and will certainly recommend it to others .
SERVICE#GENERAL	service here was great , food was fantastic .
FOOD#QUALITY	service here was great , food was fantastic .
FOOD#QUALITY	guacamole+shrimp appetizer was really great , we both had the filet , very good , did n't much like the frites that came with , but the filet was so good , neither of us cared .
RESTAURANT#GENERAL	will absolutely visit again .
RESTAURANT#GENERAL	you can not go wrong with this place .
FOOD#QUALITY	the food is outstanding and the service is quick , friendly and very professional .
SERVICE#GENERAL	the food is outstanding and the service is quick , friendly and very professional .
RESTAURANT#MISCELLANEOUS	always a nice crowd , but never loud .
AMBIENCE#GENERAL	always a nice crowd , but never loud .
RESTAURANT#GENERAL	go here .
RESTAURANT#MISCELLANEOUS	good for dates or with friends .
RESTAURANT#MISCELLANEOUS	i am reluctant to write because i would not want my jem of a pizza place to become overcrowded .
RESTAURANT#GENERAL	however , it is jus too good to not praise my jem of a pizza place .
FOOD#QUALITY	by far , the best pizza in manhattan .
FOOD#QUALITY	the crust is thin , the ingredients are fresh and the staff is friendly .
SERVICE#GENERAL	the crust is thin , the ingredients are fresh and the staff is friendly .
FOOD#STYLE_OPTIONS	the menu has so many fish items and oysters .
FOOD#QUALITY	the fish was really , really fresh .
RESTAURANT#GENERAL	we all agreed that mare is one of the best seafood restaurants in new york .
RESTAURANT#GENERAL	i stumbled upon this great pizzeria as i explored my new neighborhood .
FOOD#QUALITY	all of the pizzas are terrific and the price is even better !
FOOD#PRICES	all of the pizzas are terrific and the price is even better !
FOOD#QUALITY	i highly recommend the sophia pizza .
FOOD#QUALITY	the sophia pizza 's to die for !
FOOD#QUALITY	the food was mediocre at best but it was the horrible service that made me vow never to go back .
SERVICE#GENERAL	the food was mediocre at best but it was the horrible service that made me vow never to go back .
SERVICE#GENERAL	immediately after we paid , the waiter took the money and said , okay , you guys are outta here .
SERVICE#GENERAL	so rushing us out was absolutely unnecessary !
FOOD#QUALITY	for the people who want great food plus great service , roxy is a place to avoid !
SERVICE#GENERAL	for the people who want great food plus great service , roxy is a place to avoid !
FOOD#QUALITY	the first time the sushi was outstanding , the second time it was a little bland .
RESTAURANT#GENERAL	i 'm sure i 'll return for a final judgement tho .
AMBIENCE#GENERAL	the blond wood decor is very soothing , the premium sake is excellent and the service is great .
DRINKS#QUALITY	the blond wood decor is very soothing , the premium sake is excellent and the service is great .
SERVICE#GENERAL	the blond wood decor is very soothing , the premium sake is excellent and the service is great .
RESTAURANT#GENERAL	mizu is the japenese find in grammercy .
FOOD#QUALITY	while their kitchen food is delicious , their sushi is out of this world .
FOOD#STYLE_OPTIONS	mizu is home to creative and unique rolls not to found anywhere else .
FOOD#QUALITY	not only is the cuisine the best around , the service has always been attentive and charming .
SERVICE#GENERAL	not only is the cuisine the best around , the service has always been attentive and charming .
RESTAURANT#GENERAL	warning : you may find it difficult to dine at other japanese restaurants after a visit to mizu !
SERVICE#GENERAL	thalia is a beautiful restaurant with beautiful people serving you , but the food does n't quite match up .
FOOD#QUALITY	thalia is a beautiful restaurant with beautiful people serving you , but the food does n't quite match up .
AMBIENCE#GENERAL	thalia is a beautiful restaurant with beautiful people serving you , but the food does n't quite match up .
FOOD#QUALITY	i ordered the smoked salmon and roe appetizer and it was off flavor .
FOOD#QUALITY	the entree was bland and small , dessert was not inspired .
FOOD#STYLE_OPTIONS	the entree was bland and small , dessert was not inspired .
FOOD#PRICES	i expected quite a bit more from such an expensive menu .
FOOD#QUALITY	i expected quite a bit more from such an expensive menu .
LOCATION#GENERAL	the view is spectacular , and the food is great .
FOOD#QUALITY	the view is spectacular , and the food is great .
DRINKS#QUALITY	wonderful strawberry daiquiries as well !
RESTAURANT#GENERAL	definitely worth the trip to battery park city !
RESTAURANT#GENERAL	one of my favorite places in manhattan .
FOOD#QUALITY	authentic taiwanese food that 's cheap ... what more could you ask for ?
FOOD#PRICES	authentic taiwanese food that 's cheap ... what more could you ask for ?
RESTAURANT#GENERAL	( besides that there should be more restaurants like it around the city ) .
FOOD#QUALITY	the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan .
FOOD#QUALITY	delicious simple food in nice outdoor atmosphere .
FOOD#STYLE_OPTIONS	delicious simple food in nice outdoor atmosphere .
AMBIENCE#GENERAL	delicious simple food in nice outdoor atmosphere .
SERVICE#GENERAL	kind , attentive wait staff .
FOOD#QUALITY	i really like both the scallops and the mahi mahi ( on saffron risotto - yum ! ) .
FOOD#QUALITY	my friend devoured her chicken and mashed potatos .
FOOD#QUALITY	delicious crab cakes too .
AMBIENCE#GENERAL	even if the food was n't this good , the garden is a great place to sit outside and relax .
FOOD#QUALITY	even if the food was n't this good , the garden is a great place to sit outside and relax .
RESTAURANT#GENERAL	great neighborhood joint .
FOOD#STYLE_OPTIONS	this is a nice pizza place with good selection of thin crust pizza including the basil slice .
FOOD#QUALITY	this is a nice pizza place with good selection of thin crust pizza including the basil slice .
RESTAURANT#GENERAL	this is a nice pizza place with good selection of thin crust pizza including the basil slice .
FOOD#QUALITY	their calzones are horrific , bad , vomit - inducing , yuck .
FOOD#QUALITY	their calzones smell like they stuff their calzones with old canned vegetables like the spinach mushroom calzone .
SERVICE#GENERAL	the counter service is bad .
SERVICE#GENERAL	they charge different prices all the time .
SERVICE#GENERAL	they 're rude at times , and not very friendly .
RESTAURANT#GENERAL	no pizza 33 for me !
FOOD#QUALITY	anybody who likes this place must be from a different planet , where greasy , dry and tasteless are complimentary .
FOOD#STYLE_OPTIONS	the dosas are skimpy , unattractive and drip with grease , and personally i 'd drink popcorn topping before i 'd eat another one of these .
FOOD#QUALITY	the dosas are skimpy , unattractive and drip with grease , and personally i 'd drink popcorn topping before i 'd eat another one of these .
FOOD#QUALITY	the sandwiches are dry , tasteless and way overpriced .
FOOD#PRICES	the sandwiches are dry , tasteless and way overpriced .
RESTAURANT#GENERAL	calling the place hampton chutney co. does warn you that these folks offer more style than substance , but in this unattractive room with unhelpful clerks there was a dearth of the former too .
AMBIENCE#GENERAL	calling the place hampton chutney co. does warn you that these folks offer more style than substance , but in this unattractive room with unhelpful clerks there was a dearth of the former too .
SERVICE#GENERAL	calling the place hampton chutney co. does warn you that these folks offer more style than substance , but in this unattractive room with unhelpful clerks there was a dearth of the former too .
RESTAURANT#GENERAL	seriously , this place kicks ass .
AMBIENCE#GENERAL	the atmosphere is unheralded , the service impecible , and the food magnificant .
SERVICE#GENERAL	the atmosphere is unheralded , the service impecible , and the food magnificant .
FOOD#QUALITY	the atmosphere is unheralded , the service impecible , and the food magnificant .
FOOD#QUALITY	best italian food i ever had ( and being italian , that means alot ) .
RESTAURANT#GENERAL	it is nearly impossible to get a table , so if you ever have the chance to go here for dinner , do not pass it up .
AMBIENCE#GENERAL	this is such a lovely , peaceful place to eat outside .
LOCATION#GENERAL	the restaurant looks out over beautiful green lawns to the hudson river and the statue of liberty .
LOCATION#GENERAL	the restaurant is set far from the small street the restaurant 's on , and there is no traffic noise .
FOOD#QUALITY	the food is good , especially their more basic dishes , and the drinks are delicious .
DRINKS#QUALITY	the food is good , especially their more basic dishes , and the drinks are delicious .
LOCATION#GENERAL	this is a great place to take out - of - towners , and perfect for watching the sunset .
FOOD#QUALITY	great sushi experience .
RESTAURANT#PRICES	nice value .
FOOD#QUALITY	unique apppetizers .
FOOD#QUALITY	try sushimi cucumber roll .
FOOD#QUALITY	good spreads , great beverage selections and bagels really tasty .
DRINKS#STYLE_OPTIONS	good spreads , great beverage selections and bagels really tasty .
SERVICE#GENERAL	the big complaint : no toasting available .
SERVICE#GENERAL	murray wo n't do it .
SERVICE#GENERAL	wo n't or ca n't is not in the service directory .
SERVICE#GENERAL	but who says murray 's is anything about service .
RESTAURANT#GENERAL	so close , but not good enough .
RESTAURANT#MISCELLANEOUS	do n't be fooled by crowds of people .
SERVICE#GENERAL	the service is awful .
RESTAURANT#GENERAL	this place is not worth the prices .
RESTAURANT#PRICES	this place is not worth the prices .
SERVICE#GENERAL	also , do n't plan on asking for your favorite roll , if it 's not on the menu , you ca n't have it .
